url,user_sentiment_mean,user_positive_ratio,user_review_count,user_svd_0,user_svd_1,user_svd_2,user_svd_3,user_svd_4,user_svd_5,user_svd_6,user_svd_7,user_svd_8,user_svd_9
https://www.metacritic.com/movie/!women-art-revolution,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/10-cloverfield-lane,0.3835758255620308,0.6896551724137931,203,11.61055561884862,-1.6581297292202293,2.408387596637515,-1.454890909655311,1.0003978327977632,0.7292132873539293,1.4798728204349976,-3.53830797058761,-0.29710510185889044,0.7132416285077281
https://www.metacritic.com/movie/10-items-or-less,-0.0855161547660827,0.4444444444444444,9,12.04084873388252,-0.723085669969783,2.416960285569154,-1.836632001301338,-0.678108619602774,3.8635552177251498,-1.493175986045846,1.4698623675620184,1.1842510144056375,-0.46896834054312125
https://www.metacritic.com/movie/10-years,0.3933420521872384,0.7142857142857143,7,11.408947197899202,2.0916109712389765,0.1847553548408252,-4.19352536901649,1.6563251592503594,2.696357268004765,2.649364236697633,-1.1503896056124892,-3.1858756378692807,-3.6974687341938743
https://www.metacritic.com/movie/100-bloody-acres,0.7720671892166138,1.0,2,16.865268454275846,-11.756055097167852,3.2673141471142717,-8.450829552012536,4.35686201903251,8.001968516316047,-0.3259848612653915,-0.09184946889851209,-0.06821723827402693,0.6369490256648375
https://www.metacritic.com/movie/100-streets,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/1000-times-good-night,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/10000-bc,-0.2426868807660402,0.3795620437956204,137,10.343751964351004,3.2845678800821467,5.083394470419767,0.8239370255323799,-1.8866501515989875,0.5179191846529831,0.7023117028195945,0.056850468872956,3.4953731707466926,1.8689781923570983
https://www.metacritic.com/movie/10000-km,-0.7533350586891174,0.0,2,10.943484609871053,-10.133516990748529,4.193638369838867,0.4880139455396516,1.1874342268630569,-4.524266939717935,2.3712276025336188,2.7587554448854834,-0.3658278678865528,-2.047617380567765
https://www.metacritic.com/movie/1001-grams,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/101-reykjavik,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/102-dalmatians,0.1935946226119995,0.6,10,8.471935008377297,4.316020044798729,5.938539374177125,5.2864841830108595,3.0758415781447446,2.2405520810970843,-1.5356665276703312,1.2565206808976064,-0.016053162772481575,-0.07163886423104228
https://www.metacritic.com/movie/10th-wolf,0.010540634393692,0.5,4,9.381497646163863,15.73642298521475,3.5524872479302725,-6.996168937204631,7.054274490783515,3.955134110013023,2.9936451743424524,0.55360902382909,0.1923043051719487,6.36312581086167
https://www.metacritic.com/movie/11-flowers,0.9998499155044556,1.0,1,11.065118493080089,13.738243529854081,-1.1434630767893572,-8.774491671647741,1.344812741405905,-3.6053043282256905,1.8677325024770022,8.810897927940962,2.119594658913759,0.0847805243434034
https://www.metacritic.com/movie/11-minutes,-0.998275876045227,0.0,1,9.354541349495268,9.79568819916506,5.491625735699303,3.77693914646914,-6.173865554936629,-0.6178783406182554,5.043950289321738,-1.7020707375196298,-3.3421725634169577,-1.8351787077192798
https://www.metacritic.com/movie/11816,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/12,0.202295696735382,0.6,5,6.899041553013647,7.88220984774107,-4.75845044910988,-0.18420680336474954,-1.3413134659512693,-0.6573520353135018,0.30146733875841936,-0.4942988611823071,2.974441263287714,-0.5998987662880566
https://www.metacritic.com/movie/12-12-12,0.9542653560638428,1.0,1,-37.53156799453989,-1.3193242785917874,0.28334813790498986,-0.48093915513106167,-0.07574362988614014,0.14831907614233955,0.025740952974694056,0.06780344585281572,-0.1746678758962028,0.0863762501842302
https://www.metacritic.com/movie/12-hour-shift,-0.9995299577713012,0.0,1,5.02257719603359,11.834956540060656,0.2074339100644349,9.749736251243766,-11.18763438487795,7.405905395316379,-3.4779886349383347,-5.641995864411327,-3.7453244028827046,-5.411490285684511
https://www.metacritic.com/movie/12-mighty-orphans,0.2742783203721046,0.625,8,7.918109482951426,5.174517333756524,-1.6835077636418068,5.298161827545552,-0.9113131900805403,-4.483104042164922,-1.7979460228779942,0.9837683778366048,-3.717831017286051,0.5513024292700683
https://www.metacritic.com/movie/12-oclock-boys,-0.999452531337738,0.0,1,10.866525521064657,-5.618281380108437,3.452476806869199,4.349708777445999,-10.12961913255297,-3.4234682544254182,2.566935828279517,1.2184671003942982,-3.03650578980871,-1.2494656784261837
https://www.metacritic.com/movie/12-rounds,-0.2729733834664027,0.375,24,9.57815209878192,7.51920431799259,5.08981462568028,1.291257271462347,0.5650058510621812,2.5605615184262525,-0.28398960601529294,2.4150525743208258,1.6293432887460053,2.445257805868106
https://www.metacritic.com/movie/12-strong,-0.0824958396994549,0.4565217391304347,46,11.127702438578543,-0.27967538273115844,2.876271887346838,-1.2327980856642267,1.406237044984366,-1.196270250661997,4.469444654811977,0.5325756074109975,2.2265656550475494,3.268736867638449
https://www.metacritic.com/movie/12-years-a-slave,0.3490506133489441,0.6754385964912281,228,11.214451104403794,-4.396254330301587,-2.336806315134301,1.6643968204876753,1.5426706133908423,-2.823514552466272,1.0516218838749782,0.5506984398086213,1.348536638342733,2.6019405804995532
https://www.metacritic.com/movie/1208-east-of-bucharest,0.9969306588172911,1.0,1,2.395751505735066,16.13665698354953,-1.6822398949608046,13.62520908340202,-0.9596317908924799,-1.4417116917203323,4.928746434895094,-5.406914842084758,-7.748653287868954,-4.933294255654365
https://www.metacritic.com/movie/127-hours,0.6357513909990137,0.8181818181818182,132,11.56332743304357,-0.877485312354066,-1.730884143984972,-1.9109105090836789,2.423659166256485,-3.289766835934951,-0.375336888329397,-0.923384424756626,-0.03511158701677547,2.1531351253769744
https://www.metacritic.com/movie/13,-0.7129705633435931,0.1428571428571428,7,10.949862374076027,4.486221241166991,10.875439710501508,0.3850966247791474,-1.8815452057999014,-0.34634466815718773,3.6866337777070375,3.292612250791145,1.6614291087993256,1.4667502678787665
https://www.metacritic.com/movie/13-assassins,0.5319248548773832,0.7674418604651163,43,11.326803799429818,-4.131969021504081,-0.2646022633639742,-0.25211720783217223,5.0993335801513835,-1.132517042917847,1.879256229071331,-2.67809778866133,3.7145460573356415,1.8689479092887882
https://www.metacritic.com/movie/13-going-on-30,-0.0964196920394897,0.4545454545454545,22,3.5699878168755825,-3.333929804211949,1.339565538589675,11.09027580829642,2.456261510510891,-2.4624996401233306,-2.304138305172544,-5.173704670193142,1.1253689012649568,-7.481007979411
https://www.metacritic.com/movie/13-hours-the-secret-soldiers-of-benghazi,0.3423174497408744,0.6666666666666666,78,11.412188683827987,-2.4316272288918106,0.9954896295441307,-1.2924341320571153,0.6674610788309245,-3.7531878019655593,2.9246758457241646,-0.4436911982304538,0.804738600420018,3.3311697818552224
