url,expert_sentiment_mean,expert_positive_ratio,expert_review_count,expert_svd_0,expert_svd_1,expert_svd_2,expert_svd_3,expert_svd_4,expert_svd_5,expert_svd_6,expert_svd_7,expert_svd_8,expert_svd_9,expert_svd_10,expert_svd_11,expert_svd_12,expert_svd_13,expert_svd_14,expert_svd_15,expert_svd_16,expert_svd_17,expert_svd_18,expert_svd_19,expert_svd_20,expert_svd_21,expert_svd_22,expert_svd_23,expert_svd_24,expert_svd_25,expert_svd_26,expert_svd_27,expert_svd_28,expert_svd_29,expert_svd_30,expert_svd_31,expert_svd_32,expert_svd_33,expert_svd_34,expert_svd_35,expert_svd_36,expert_svd_37,expert_svd_38,expert_svd_39,expert_svd_40,expert_svd_41,expert_svd_42,expert_svd_43,expert_svd_44,expert_svd_45,expert_svd_46,expert_svd_47,expert_svd_48,expert_svd_49
https://www.metacritic.com/movie/maze-runner-the-death-cure,-0.0576004040868658,0.4736842105263157,38,2.720498442204268,-10.39805421452241,1.6840007024544605,10.262373595408045,-4.451923425676481,8.647825387317713,9.772545133592477,-3.1339306681898673,3.449024213655768,-3.905993271098721,-0.6912948911370695,0.7253917353591323,0.4960230738193725,-2.8502409865337754,-1.0984651325245793,-1.7800162051121537,-0.2583728815799818,-0.711449216398201,1.339270001502061,-1.661117960388306,3.1625506767714686,0.8266793016010453,1.627694290048829,-2.260203239851175,0.5243473864816526,0.09773362526878132,2.3101891756872632,2.5164651817082135,1.4154126908065714,0.6411824738293324,-0.2053384222521633,0.3157731805700027,-1.433602341823621,1.2309984998282593,-0.14897313508078178,-0.8360200594867234,-1.2931568436095757,-0.7580884677038497,0.17274679190068115,-1.6976108764191977,0.24624239758995758,0.11891025259636823,0.4822744023836649,-0.6629594964066442,-0.6689707547193087,0.349067029649307,-0.5635714085671679,-0.17454777923472314,-0.02072115551376419,-0.6300556163694565
https://www.metacritic.com/movie/maze-runner-the-scorch-trials,-0.0916136955392771,0.4482758620689655,29,5.1114587538172085,-15.020506301291665,2.3541773306461398,9.705422201351862,-1.503044821641202,7.763602065349272,4.783933384191476,-6.966430462850036,1.9432149329813837,-2.5588619246408193,0.1810863582062487,3.0913773265369104,0.6442604340733169,-2.2970331718415915,-1.245300176817327,-1.740617484031554,-2.4553264687601795,-2.535696786283681,1.5785197076809225,0.026013748812957163,1.3305540065555992,-0.35637111023253365,1.234324296781727,-4.072653218720334,2.264985641438327,-0.27096539906080463,1.8428709792350342,5.631489267622152,-0.7153379029763116,1.253425848097453,1.5386824080001857,-1.9519567734465395,0.5135370339855287,0.13313712549275997,-0.38157736743547377,-2.7230675273446576,-0.8923833807501476,-3.1299063366682924,-0.5343840658333655,-0.7943923256222453,0.6568382947658464,2.5556005482259865,-2.9247455447189243,-1.826483573417633,0.4647805620778188,0.36335375631122513,0.6962757748427638,-0.8691139223639733,-1.1298958017693281,1.1227356009872331
https://www.metacritic.com/movie/mc5-a-true-testimonial,0.6394354213367809,0.8181818181818182,11,-4.038287995455158,4.96915330395124,15.883172637958284,-5.517027933248087,-4.602827928834947,8.183409087780396,0.7886435698826392,3.952784302673039,-9.958703152985093,-1.7877483863217183,-2.6554562730561027,-11.982930590094957,-5.9342979637713125,-8.628208009833475,-1.801973398060083,-3.714968840916044,1.3933549692879175,0.26778971940683727,9.366912302726647,-2.813278413166044,2.6800740692427762,0.9614830860468792,1.2139115069230502,-3.0741024046900427,7.295812159140609,4.687645668426104,-2.35417786368465,4.463458910254228,-1.6925069767179655,-3.76762701631,-1.264774357457063,0.3117713071980498,2.952783137250074,1.733695406840723,0.8907850332986229,1.0251536881193803,0.5782633628706106,2.1842620720561707,-2.383350873961245,1.5389595083718544,0.5793935342745885,-5.707993788343033,0.01811748391415996,5.683450888998163,-0.13952232949085003,-0.6421780496175012,-1.2742022723821655,1.1154196184258178,0.9922536099518187,-1.1104662249556347
https://www.metacritic.com/movie/mccanick,-0.9979612628618876,0.0,9,4.346187632722563,-7.26979950576934,0.06869304411894678,4.388497415750425,5.47119330926223,-10.95678388404126,6.1282365781744845,4.388814347702477,8.016127199924663,0.32807948484780947,2.497813844352834,-2.2653969166724632,-3.213987609961024,-2.773928754791439,-1.8657716284118087,-1.1106600765892742,-2.8043432131940342,-0.7153852897021479,1.4800709480710164,3.922523245261692,-0.1126421783529391,-1.5179601082174397,5.762499927107916,-0.18812212727241742,2.112458346713292,3.0342750130540823,-2.4531268262887496,0.20559589497498265,0.6371023584511856,1.9624383158613325,0.733486615187652,-0.8900588725727637,-0.5119443288353018,-2.781925340621652,-3.9671039373949872,0.5682842186017087,-0.49761418185955164,2.025176957028962,-0.06448387731500371,-3.577638237710559,-0.24590505995944034,0.23428420355556973,-0.025689210845552868,-1.8300396365945157,0.27743091099161143,-0.8247252992655894,1.1663458926528718,0.5118967177635442,1.4328291931453732,2.317632715905526
https://www.metacritic.com/movie/mccullin,0.7553456276655197,0.875,8,-17.990855233051313,13.333634369948587,10.936523577628265,-5.858651624661831,1.1855210220866041,3.1381288145347925,1.2849499113453118,5.9154265788571365,2.4068593401335083,-3.380628889668882,2.1795271744142406,0.637605379489131,4.104406981909113,-3.5857387891187136,5.986480034568816,2.449667003244447,-1.0691268533993967,-0.6938736629406228,5.784104224374044,-0.5846407208473203,-3.2924562130315067,4.710598017489868,-0.6793106396112581,8.13927289152221,-0.9413083960768355,-4.525961595623617,0.8291960943170175,1.5261147690462251,-0.14011476763867498,-1.0722359482132926,1.5438785108251194,1.134075547609283,-0.8720632530619731,1.7442770681684405,-1.598478680921947,0.2439187510271259,-2.7740689639090266,-1.0912170535450847,2.1122316059109276,0.9347531418311872,-1.1186353842725625,-1.0956365119969829,1.6990227940003024,-0.0631138427642785,2.6113935540316184,-1.288091358430905,0.5027905498346261,1.3746284073515558,-0.344068881541556,-1.7648224614250356
https://www.metacritic.com/movie/mcfarland-usa,0.5489622596651316,0.78125,32,-1.0650407111012699,-4.074917205304461,3.7682338383186,-4.308042446386762,3.4436774344605703,5.298299131832426,7.919988359707392,0.21953339443410524,-1.832752892558935,-0.1465262991927775,4.441369371126537,-0.08117008205934464,-3.768230373218886,2.422115243281626,0.9034411884432736,1.9377087597147629,3.0913438818039354,-3.026278813709268,-0.8578245161570524,3.1518854726280887,-2.0756311434596526,-0.9673910274725812,-3.201445327843256,-1.2224775370815402,-2.8615158642595766,1.9295894793265236,0.225974467764701,-0.3152180856641739,0.46902382425625866,1.9757371926279423,-0.2851074692729592,-1.593663293525363,-0.47671384803445604,-1.187447240106196,0.48398089535526145,0.6967024543427509,0.502855162384182,0.7629468428925499,2.6570851772917297,-0.21350721067292677,1.4303129287376248,0.690741493650366,-1.295965518869279,0.6545466980122034,1.497158225380593,-2.782087055533409,-1.7135856240213447,1.5010333621154548,-1.994519566760761,0.8482902790511538
https://www.metacritic.com/movie/mcqueen,0.6379116603306362,0.8214285714285714,28,-13.477196669460065,11.609742411810771,2.7373618502156507,-1.5673168910990876,-2.1177467726020485,1.6453940006446266,-0.9419824873792729,4.8646531035870195,-1.8628385462167798,2.956544872125675,-1.9477369388039842,-6.260309161986422,1.2593746050703674,-1.2007238137332816,5.120652909186326,-0.17831106632147709,2.4895660794659453,-0.0056181165690492585,-3.433531469002129,0.6044655356294033,0.5768693885967653,1.110636260581003,-2.898597967872718,4.044941697879084,-0.4514919183323454,-1.876328573860626,-1.336390406151312,1.23349492797515,-3.4355427363986872,1.368041974668495,3.8891141877324413,1.1383071491554668,0.5166866350316117,3.3980748532579756,3.12262383648363,3.864415496628017,-0.02915121021080344,-0.5832672040442695,0.5356376104978129,-1.4508004635136977,-0.5770291006032975,-0.16312451509810966,3.1702111991925914,-0.6539609931689845,-1.5705024507208987,-0.6994850374077312,0.33992788660228856,1.900948019799451,1.755405532050705,-0.22617115866376364
https://www.metacritic.com/movie/me-and-earl-and-the-dying-girl,0.7364326119422913,0.875,40,-1.0561233575240492,-5.378421562895336,-4.392827287827953,-8.954632805883922,-1.4513763974073528,-1.2708089647364287,0.15772095845043277,-0.6245453386029107,-0.8512529683615537,4.962252767672551,3.9906035053557645,-1.576419048369199,-1.4761864082176868,-3.0621396730044794,0.12730705487798266,4.1304077989682675,4.367903857005104,0.03481807781042787,-0.4232485584231711,-1.4395829809521845,-0.9609198806929691,-1.6107336947199766,2.516489619546865,2.2963729414526224,-1.819814836898964,-0.9156716134909821,0.11860345512843007,0.7328461227836429,1.0666031694332128,-0.14780510974927646,-1.7985322944310138,-1.7840954430450218,1.5292158519491017,-2.087322162984765,-0.6506213304362435,1.9391234154541637,0.9059557601220389,-1.020287469854054,1.1941673997466153,-1.0902693234593916,-1.1006185557289814,0.8950133758535358,-0.08863532845497554,-0.0773338074437874,1.210243404018878,0.6028846138403603,1.204391183141889,-0.10302758717803143,0.26829152043792515,0.3415955072058684
https://www.metacritic.com/movie/me-and-orson-welles,0.726507184902827,0.8666666666666667,30,-0.7582643843766617,-5.759516376393304,0.13136548491001393,-6.733124041877597,6.746250984428819,2.777658369318775,3.416515925440245,11.340372082983125,2.213991932623422,4.882899687891664,3.1115560884124576,2.154841456625268,3.6820900160922996,-1.4320536541095696,3.908212812361137,5.421027158850747,0.7478434431564002,7.637916155706129,-4.581625079029639,1.1994920226605696,-1.7099872078184508,0.7593014558589741,-0.412287243693674,-3.7704253295682237,0.646211529220589,4.0987170242128395,-1.5111161732473788,-4.05702755769518,-0.11351587147642922,0.3492197811395912,-2.3518364304579493,1.5601767231283732,0.015564280832099042,0.9496542130932841,-1.7899825982072237,-0.004522953932048046,1.0675356007464176,-0.5025171171360698,2.22264945573392,0.5430716023873251,0.108798864618216,1.1888334895605808,-0.7041216351912962,0.6755236793349775,1.0153274770976153,-1.16565121168994,0.4595834339483338,-0.018094664713991696,-1.2571382360209462,0.2336490259803452
https://www.metacritic.com/movie/me-and-you,0.0964685713543611,0.5294117647058824,17,-1.792207025755683,6.338458267627836,-4.17932692913117,-1.2297609498771862,-1.118240171639566,2.214039557359107,-0.8685611427304418,8.238659550246446,2.6811311535952975,-1.6035801132278626,-1.7414364304507859,0.013833625611734499,-1.7486243890653395,1.2821020172122966,3.8425776637362645,3.016080706375022,-0.6321173032912681,-2.5712990415957466,-1.111420499932346,2.274073973499471,-0.8174429298990447,4.399504207491874,-2.6172065950554484,-0.13480710530638165,-0.017685343483548208,1.1444819520972929,-0.4386108462153093,1.1361009891051232,1.5959893839833106,0.8948051988517904,-2.094129606238233,-2.4519883068975075,2.0872770108173424,0.6960365245935822,-0.30055599386346554,-0.3160698731981839,2.7189545416213075,3.0548727932633772,0.41779578136056794,-0.45328372109711595,-2.730328801460346,0.6431886286248267,0.04197118913203517,-0.16778654403297108,-1.4106991103981976,3.353244097230806,1.811461540257785,-2.556551065128522,-1.583538004880372,1.9022513967229961
